ClientID,PreferredClinicID,ClientName,City,State,PostalCode,ClientSince,MarketingOptIn,PreferredContact,AcquisitionChannel,HouseholdIncomeBand
C000257,CL010,Megan Martinez,Fort Myers,FL,33484,2020-12-07,Yes,SMS,Existing Client,$50K-$74K
C000258,CL005,Emily Jones,Jacksonville,FL,32772,2022-06-25,Yes,Email,Existing Client,$50K-$74K
C000259,CL009,Ethan Perez,Newberry,FL,34782,2023-12-03,Yes,Email,Social Media,$50K-$74K
C000260,CL008,Mia Lewis,Gainesville,FL,33721,2020-07-31,Yes,SMS,Google Search,$100K-$149K
C000261,CL006,Evelyn Green,Tallahassee,FL,32639,2018-12-29,Yes,SMS,Existing Client,<$50K
C000262,CL011,Harper Carter,Clearwater,FL,33293,2023-08-04,Yes,SMS,Walk-In,$100K-$149K
C000263,CL009,Mason Lewis,Newberry,FL,32156,2018-05-21,No,Phone,Social Media,$100K-$149K
C000264,CL006,Emma Smith,Jacksonville,FL,34122,2018-07-20,Yes,Email,Referral,$100K-$149K
C000265,CL006,Kevin Adams,Boca Raton,FL,34590,2021-06-19,Yes,SMS,Google Search,$75K-$99K
C000266,CL008,Lauren Gonzalez,Newberry,FL,34055,2023-10-20,Yes,Phone,Google Search,$75K-$99K
C000267,CL008,Sophia Williams,Alachua,FL,34922,2023-07-20,No,SMS,Community Event,<$50K
C000268,CL004,Audrey Davis,Jacksonville,FL,32803,2021-04-03,Yes,SMS,Referral,$75K-$99K
C000269,CL007,Sarah Mitchell,Miami,FL,32275,2021-02-04,Yes,SMS,Referral,$75K-$99K
C000270,CL009,Lauren Lopez,Naples,FL,32804,2021-07-24,Yes,Phone,Walk-In,$75K-$99K
C000271,CL002,Robert Williams,Tampa,FL,34058,2023-06-21,Yes,Phone,Google Search,$100K-$149K
C000272,CL005,Jason Scott,Lake City,FL,33979,2018-10-13,No,Email,Social Media,<$50K
C000273,CL003,Logan Jackson,Fort Myers,FL,34241,2021-01-08,Yes,SMS,Social Media,$150K+
C000274,CL005,Noah Lee,Newberry,FL,32104,2018-08-28,Yes,SMS,Existing Client,<$50K
C000275,CL011,Ethan Hall,St. Petersburg,FL,32669,2020-11-12,Yes,Phone,Referral,$100K-$149K
C000276,CL005,Logan Taylor,Sarasota,FL,33822,2018-10-29,No,Phone,Walk-In,$75K-$99K
C000277,CL009,Benjamin Miller,Tampa,FL,34648,2023-11-10,Yes,SMS,Social Media,$100K-$149K
C000278,CL009,Sarah Moore,Ocala,FL,34946,2023-11-19,No,Phone,Existing Client,$75K-$99K
C000279,CL003,Isabella Baker,Fort Myers,FL,32568,2019-07-26,Yes,Phone,Walk-In,<$50K
C000280,CL011,David Campbell,Naples,FL,32352,2018-04-12,No,SMS,Referral,$50K-$74K
C000281,CL007,Nick Lopez,Lakeland,FL,33899,2022-08-23,No,SMS,Walk-In,$150K+
C000282,CL012,Amanda Brown,Alachua,FL,33307,2020-02-24,Yes,Email,Walk-In,$150K+
C000283,CL010,Logan Martinez,Newberry,FL,32172,2020-01-08,No,SMS,Google Search,$50K-$74K
C000284,CL002,Rachel Hill,St. Petersburg,FL,32935,2020-03-03,Yes,Email,Walk-In,<$50K
C000285,CL010,Noah Wright,Tampa,FL,32211,2020-01-13,No,Phone,Existing Client,$75K-$99K
C000286,CL003,Ryan Garcia,Fort Myers,FL,32308,2023-07-30,No,Email,Existing Client,$50K-$74K
C000287,CL003,Sophia Brown,Naples,FL,32019,2018-10-09,No,Email,Existing Client,$50K-$74K
C000288,CL012,Evelyn Martinez,Tallahassee,FL,34345,2020-06-28,Yes,Phone,Walk-In,$150K+
C000289,CL005,Mateo Rodriguez,Lakeland,FL,34143,2020-04-10,Yes,Email,Referral,<$50K
C000290,CL012,Charlotte Robinson,Boca Raton,FL,34031,2018-11-12,Yes,Phone,Google Search,$100K-$149K
C000291,CL011,Grace Roberts,Boca Raton,FL,34305,2020-02-04,Yes,SMS,Referral,$100K-$149K
C000292,CL011,Robert Perez,Newberry,FL,34130,2020-12-14,Yes,Email,Existing Client,$50K-$74K
C000293,CL012,Jack Flores,Orlando,FL,32360,2023-01-06,Yes,Phone,Social Media,$50K-$74K
C000294,CL004,Ella Johnson,Gainesville,FL,33854,2018-08-23,Yes,SMS,Referral,<$50K
C000295,CL003,Ethan Clark,Fort Myers,FL,34923,2022-11-05,No,SMS,Social Media,$50K-$74K
C000296,CL011,Jessica Baker,Tallahassee,FL,32116,2022-10-01,Yes,Phone,Walk-In,$50K-$74K
C000297,CL012,Jack Green,Lakeland,FL,34198,2021-08-17,Yes,Email,Google Search,<$50K
C000298,CL003,Mateo Williams,Fort Myers,FL,34928,2019-01-29,Yes,Phone,Google Search,$75K-$99K
C000299,CL004,Mia Adams,Gainesville,FL,32979,2019-07-01,Yes,SMS,Community Event,$75K-$99K
C000300,CL003,Audrey Davis,Gainesville,FL,34496,2019-02-03,Yes,SMS,Social Media,$50K-$74K
C000301,CL003,Robert White,Tallahassee,FL,32038,2020-12-27,Yes,Phone,Social Media,<$50K
C000302,CL003,Jackson Allen,Miami,FL,34136,2019-02-11,Yes,SMS,Referral,$50K-$74K
C000303,CL009,Sofia Ramirez,Miami,FL,34449,2019-01-13,Yes,Phone,Existing Client,$150K+
C000304,CL002,Amelia Nelson,Miami,FL,33514,2021-07-24,Yes,Phone,Walk-In,$75K-$99K
C000305,CL001,James Lewis,Boca Raton,FL,33314,2020-10-14,Yes,Phone,Existing Client,$75K-$99K
C000306,CL011,Amelia Nelson,Fort Myers,FL,34501,2022-02-09,No,SMS,Referral,$100K-$149K
C000307,CL008,Megan Brown,Delray Beach,FL,33272,2020-09-06,Yes,Email,Social Media,$100K-$149K
C000308,CL006,Luna Clark,St. Petersburg,FL,34334,2022-01-03,No,SMS,Walk-In,<$50K
C000309,CL004,Lucas Hill,Newberry,FL,32003,2020-12-09,Yes,Email,Social Media,$75K-$99K
C000310,CL002,David Clark,Miami,FL,33616,2022-06-17,No,Phone,Existing Client,$100K-$149K
C000311,CL012,Robert Green,Lakeland,FL,34655,2023-05-07,Yes,SMS,Google Search,$75K-$99K
C000312,CL010,Luna Martinez,Pensacola,FL,34203,2019-03-15,Yes,SMS,Existing Client,$150K+
C000313,CL011,Camila Mitchell,Ocala,FL,32103,2020-07-14,Yes,Email,Walk-In,$75K-$99K
C000314,CL002,James Ramirez,Boca Raton,FL,34438,2020-04-07,Yes,Email,Existing Client,<$50K
C000315,CL007,Ryan Baker,Newberry,FL,33264,2018-07-11,Yes,Phone,Referral,$75K-$99K
C000316,CL008,Ryan Nelson,Boca Raton,FL,34301,2019-04-26,Yes,SMS,Referral,$50K-$74K
C000317,CL005,Charlotte King,Fort Myers,FL,34611,2022-11-04,Yes,SMS,Walk-In,<$50K
C000318,CL008,Nick Jackson,Jacksonville,FL,32361,2021-01-03,Yes,SMS,Social Media,$75K-$99K
C000319,CL007,Lauren Mitchell,St. Petersburg,FL,32592,2018-12-15,No,SMS,Community Event,$150K+
C000320,CL008,Grace Flores,Fort Myers,FL,32851,2021-11-03,Yes,SMS,Google Search,$100K-$149K
C000321,CL005,Jessica Moore,Gainesville,FL,32260,2023-05-08,Yes,Email,Community Event,$75K-$99K
C000322,CL002,Sarah Nguyen,Lake City,FL,34361,2020-10-20,Yes,SMS,Walk-In,$75K-$99K
C000323,CL005,Ashley White,Gainesville,FL,34639,2022-02-20,Yes,Email,Existing Client,$100K-$149K
C000324,CL012,Nick Carter,Miami,FL,33551,2021-12-09,Yes,SMS,Community Event,$100K-$149K
C000325,CL007,Amelia Garcia,Jacksonville,FL,33866,2018-03-22,Yes,Phone,Social Media,$150K+
C000326,CL004,Jack Green,Palm Coast,FL,32214,2020-10-14,No,Email,Referral,<$50K
C000327,CL006,Sofia Thompson,Alachua,FL,34471,2022-11-25,Yes,Email,Walk-In,$75K-$99K
C000328,CL001,Harper Vilaihong,Miami,FL,33591,2023-11-17,Yes,SMS,Google Search,<$50K
C000329,CL006,Jackson King,Sarasota,FL,32863,2019-09-12,Yes,SMS,Social Media,$150K+
C000330,CL002,Amanda Jones,Naples,FL,34643,2021-10-08,Yes,SMS,Google Search,<$50K
C000331,CL009,Sarah Hall,Lakeland,FL,34389,2019-02-12,No,SMS,Referral,$150K+
C000332,CL003,Mia Jones,Clearwater,FL,34033,2019-10-16,Yes,SMS,Social Media,$50K-$74K
C000333,CL005,Emma Martin,Fort Myers,FL,34890,2022-09-02,Yes,SMS,Existing Client,$150K+
C000334,CL005,Ethan Walker,Clearwater,FL,32775,2018-12-20,No,SMS,Community Event,$50K-$74K
C000335,CL005,Amelia Wright,Gainesville,FL,33750,2022-08-22,No,SMS,Existing Client,$75K-$99K
C000336,CL009,Evelyn Walker,Clearwater,FL,34080,2018-05-30,Yes,Phone,Google Search,$75K-$99K
C000337,CL011,Jessica Lopez,Miami,FL,32047,2020-07-22,No,Phone,Existing Client,$50K-$74K
C000338,CL004,Harper Martinez,Tampa,FL,34511,2023-07-23,No,Phone,Existing Client,$75K-$99K
C000339,CL010,Elijah Hill,Ocala,FL,34416,2019-07-08,No,SMS,Google Search,<$50K
C000340,CL009,Amelia Harris,St. Petersburg,FL,32036,2021-10-17,No,SMS,Existing Client,$50K-$74K
C000341,CL005,Mason Adams,St. Petersburg,FL,34173,2022-07-21,Yes,SMS,Social Media,<$50K
C000342,CL001,Jessica Jones,Lake City,FL,33740,2018-07-21,Yes,SMS,Referral,<$50K
C000343,CL012,Megan Martinez,Pensacola,FL,33336,2019-07-09,Yes,SMS,Referral,$150K+
C000344,CL003,Mia Torres,Palm Coast,FL,32503,2020-05-28,No,SMS,Google Search,$50K-$74K
C000345,CL006,Jackson Thomas,Alachua,FL,32529,2022-01-15,Yes,Email,Social Media,$150K+
C000346,CL005,Amanda Adams,Palm Coast,FL,32302,2018-03-07,Yes,Email,Walk-In,$150K+
C000347,CL011,Luna Moore,Palm Coast,FL,33048,2022-11-28,No,Email,Walk-In,<$50K
C000348,CL004,Amanda Garcia,Newberry,FL,33150,2023-06-04,Yes,Phone,Walk-In,<$50K
C000349,CL005,Henry White,Tampa,FL,33034,2019-05-18,No,Email,Community Event,$75K-$99K
C000350,CL009,Chloe Clark,Tampa,FL,33428,2022-10-26,Yes,Phone,Social Media,$75K-$99K
C000351,CL001,Megan Vilaihong,Boca Raton,FL,33737,2018-11-14,Yes,SMS,Referral,$100K-$149K
C000352,CL008,Mason Campbell,Newberry,FL,32136,2020-09-04,Yes,Phone,Google Search,$75K-$99K
C000353,CL004,Michael Moore,Lake City,FL,34392,2020-07-24,No,SMS,Community Event,$75K-$99K
C000354,CL012,Luna Mitchell,Naples,FL,33551,2021-08-12,Yes,Email,Google Search,$150K+
C000355,CL007,Noah Wilson,Jacksonville,FL,33252,2023-07-05,Yes,SMS,Existing Client,$50K-$74K
C000356,CL001,Jack Martin,St. Petersburg,FL,33329,2022-03-21,No,Phone,Google Search,$150K+
C000357,CL006,Amelia Moore,Sarasota,FL,33089,2023-11-24,Yes,SMS,Walk-In,$150K+
C000358,CL009,Harper Nguyen,Sarasota,FL,32073,2020-04-07,Yes,SMS,Existing Client,<$50K
C000359,CL012,Lauren Lopez,Naples,FL,34646,2019-05-29,Yes,SMS,Walk-In,$75K-$99K
C000360,CL008,Luna Miller,Gainesville,FL,34457,2020-10-16,Yes,Email,Social Media,$150K+
C000361,CL010,Michael Campbell,Naples,FL,34536,2023-04-01,No,SMS,Existing Client,$50K-$74K
C000362,CL011,Camila Davis,Boca Raton,FL,32053,2023-03-05,Yes,SMS,Referral,$150K+
C000363,CL007,David Garcia,Jacksonville,FL,32832,2020-07-21,Yes,Email,Walk-In,$75K-$99K
C000364,CL007,Elijah Johnson,St. Petersburg,FL,34240,2023-02-26,Yes,SMS,Community Event,$100K-$149K
C000365,CL004,Luna White,Tampa,FL,33745,2018-08-15,Yes,SMS,Referral,<$50K
C000366,CL007,Luna Flores,Delray Beach,FL,34790,2018-08-24,Yes,SMS,Existing Client,$50K-$74K
C000367,CL008,Evelyn Garcia,Gainesville,FL,34150,2020-03-22,Yes,SMS,Referral,<$50K
C000368,CL004,Lauren Jones,Miami,FL,33367,2022-11-30,Yes,SMS,Social Media,$100K-$149K
C000369,CL009,Logan Nguyen,Gainesville,FL,34257,2022-03-09,Yes,SMS,Google Search,$50K-$74K
C000370,CL003,Jackson Vilaihong,Newberry,FL,32506,2023-03-17,Yes,SMS,Social Media,$50K-$74K
C000371,CL009,Mia Garcia,Boca Raton,FL,34609,2020-09-03,Yes,SMS,Social Media,$50K-$74K
C000372,CL007,Rachel Martinez,Naples,FL,32563,2020-05-22,Yes,Email,Walk-In,$100K-$149K
C000373,CL009,Evelyn Moore,Boca Raton,FL,33425,2019-07-27,No,Email,Community Event,<$50K
C000374,CL012,Jackson Vilaihong,Lakeland,FL,32522,2020-12-29,Yes,Phone,Existing Client,$75K-$99K
C000375,CL005,Jessica Young,Delray Beach,FL,32836,2022-09-26,Yes,SMS,Walk-In,$150K+
C000376,CL006,Sofia King,Tallahassee,FL,33489,2018-01-13,Yes,Email,Walk-In,$150K+
C000377,CL011,Amelia Davis,Newberry,FL,32681,2020-09-04,No,Email,Existing Client,$150K+
C000378,CL005,Liam Smith,Boca Raton,FL,33020,2021-12-23,Yes,SMS,Google Search,$100K-$149K
C000379,CL007,Isabella King,Pensacola,FL,32187,2021-02-03,No,SMS,Walk-In,$150K+
C000380,CL002,Emma Smith,Lakeland,FL,34351,2019-05-09,Yes,SMS,Existing Client,$50K-$74K
C000381,CL002,Noah Miller,Ocala,FL,33200,2018-09-13,Yes,SMS,Google Search,<$50K
C000382,CL007,Lauren Thompson,Tallahassee,FL,34208,2022-12-19,No,Phone,Social Media,<$50K
C000383,CL008,Jessica Ramirez,Sarasota,FL,34176,2018-07-18,Yes,SMS,Community Event,<$50K
C000384,CL009,Mason Moore,Pensacola,FL,33854,2023-06-12,Yes,SMS,Community Event,$100K-$149K
C000385,CL003,Henry Wright,Alachua,FL,33773,2019-06-27,No,SMS,Referral,$50K-$74K
C000386,CL012,Jack Adams,Tampa,FL,32884,2021-10-18,Yes,Email,Google Search,$50K-$74K
C000387,CL001,Liam Lopez,Delray Beach,FL,32181,2018-01-25,No,SMS,Community Event,$50K-$74K
C000388,CL011,Megan Davis,Newberry,FL,34442,2022-06-25,Yes,Email,Existing Client,$50K-$74K
C000389,CL001,Harper Perez,Lake City,FL,32543,2023-03-02,Yes,Email,Social Media,$150K+
C000390,CL008,Rachel Perez,Ocala,FL,34475,2018-01-11,Yes,SMS,Social Media,$100K-$149K
C000391,CL008,Daniel Garcia,Gainesville,FL,32104,2018-10-05,Yes,Phone,Existing Client,<$50K
C000392,CL006,Liam Hernandez,Orlando,FL,34059,2019-09-20,Yes,Phone,Existing Client,$75K-$99K
C000393,CL010,Lucas Miller,Tampa,FL,33736,2022-03-03,No,SMS,Social Media,<$50K
C000394,CL007,Jackson Campbell,Boca Raton,FL,33995,2018-11-07,Yes,SMS,Referral,$50K-$74K
C000395,CL006,Logan Mitchell,Tampa,FL,34542,2019-04-26,No,SMS,Social Media,<$50K
C000396,CL006,Jason King,Jacksonville,FL,32714,2021-05-07,No,Phone,Referral,<$50K
C000397,CL002,Jason Harris,Fort Myers,FL,34673,2018-06-20,Yes,Phone,Social Media,<$50K
C000398,CL008,Emily Lopez,Delray Beach,FL,32571,2019-10-30,No,SMS,Referral,$75K-$99K
C000399,CL009,Harper Roberts,Clearwater,FL,33718,2019-05-13,Yes,SMS,Walk-In,$75K-$99K
C000400,CL008,Camila Martin,Newberry,FL,33157,2018-03-28,No,Phone,Referral,<$50K
C000401,CL003,Ashley Carter,Pensacola,FL,34343,2023-03-10,Yes,SMS,Walk-In,$150K+
C000402,CL003,Ryan Nguyen,St. Petersburg,FL,32774,2021-03-26,Yes,SMS,Existing Client,$50K-$74K
C000403,CL001,Robert Perez,Tampa,FL,33472,2022-05-25,Yes,Phone,Google Search,$75K-$99K
C000404,CL011,Megan Davis,Naples,FL,32774,2018-01-23,Yes,Email,Referral,<$50K
C000405,CL001,Ethan Wilson,Pensacola,FL,33158,2020-07-04,Yes,SMS,Community Event,$50K-$74K
C000406,CL007,Noah Miller,Naples,FL,33804,2020-06-11,Yes,SMS,Community Event,$75K-$99K
C000407,CL002,Amanda Mitchell,Alachua,FL,32241,2018-07-02,No,SMS,Existing Client,$150K+
C000408,CL011,Ashley Torres,Lakeland,FL,33454,2023-03-09,Yes,Email,Google Search,$50K-$74K
C000409,CL002,Lauren Wright,Tallahassee,FL,32460,2019-06-18,Yes,Phone,Social Media,$50K-$74K
C000410,CL001,Harper Lee,Fort Myers,FL,32506,2019-07-12,No,Phone,Social Media,<$50K
C000411,CL005,Mason Harris,Palm Coast,FL,34566,2021-07-18,Yes,Email,Google Search,$150K+
C000412,CL003,Ella King,Jacksonville,FL,34858,2018-02-12,No,SMS,Google Search,$50K-$74K
C000413,CL008,Robert Harris,Delray Beach,FL,34889,2021-10-02,No,Email,Google Search,$50K-$74K
C000414,CL001,Kevin Sanchez,St. Petersburg,FL,33589,2020-05-07,Yes,Email,Google Search,<$50K
C000415,CL002,Chloe Campbell,Pensacola,FL,33187,2023-11-24,No,SMS,Social Media,<$50K
C000416,CL003,Jason Robinson,Sarasota,FL,34455,2020-05-08,Yes,Phone,Existing Client,$75K-$99K
C000417,CL001,Jason Jackson,Orlando,FL,32498,2020-04-24,No,Email,Referral,$75K-$99K
C000418,CL007,Kevin Williams,Pensacola,FL,32851,2018-08-30,Yes,SMS,Community Event,$50K-$74K
C000419,CL006,Henry Roberts,Tampa,FL,32291,2020-01-22,Yes,SMS,Social Media,$75K-$99K
C000420,CL003,Elijah Nguyen,Gainesville,FL,33762,2019-10-07,Yes,Phone,Google Search,$75K-$99K
C000421,CL002,Jason Lee,Naples,FL,32263,2020-12-24,Yes,SMS,Existing Client,$100K-$149K
C000422,CL009,Lucas Flores,Lakeland,FL,32771,2019-12-23,No,Email,Community Event,$75K-$99K
C000423,CL011,Evelyn Nelson,Alachua,FL,32703,2022-12-06,Yes,SMS,Walk-In,<$50K
C000424,CL004,Harper Williams,Naples,FL,32137,2023-03-10,Yes,Email,Walk-In,$100K-$149K
C000425,CL010,Nick Sanchez,Alachua,FL,32565,2018-10-13,Yes,Phone,Community Event,$50K-$74K
C000426,CL001,David Harris,Jacksonville,FL,32079,2022-01-18,No,SMS,Referral,$100K-$149K
C000427,CL003,Elijah Gonzalez,Tampa,FL,32069,2023-04-30,Yes,Phone,Existing Client,$75K-$99K
C000428,CL003,Isabella Wilson,Tallahassee,FL,33674,2019-02-23,No,SMS,Community Event,$75K-$99K
C000429,CL010,Evelyn Jones,Naples,FL,34638,2022-12-12,No,Phone,Walk-In,$100K-$149K
C000430,CL005,Lucas Hall,Pensacola,FL,32260,2018-11-20,No,SMS,Community Event,$50K-$74K
C000431,CL004,Sarah Hernandez,Jacksonville,FL,34730,2022-11-02,No,SMS,Google Search,$50K-$74K
C000432,CL009,Lucas Adams,Delray Beach,FL,32966,2018-09-22,Yes,Email,Existing Client,$100K-$149K
C000433,CL008,Michael Jackson,Pensacola,FL,32167,2019-04-19,Yes,Phone,Community Event,$50K-$74K
C000434,CL011,Jackson Davis,Lake City,FL,33961,2018-03-07,Yes,Phone,Social Media,<$50K
C000435,CL007,Lucas Smith,St. Petersburg,FL,33214,2022-10-31,No,SMS,Social Media,$75K-$99K
C000436,CL007,Mason Mitchell,Delray Beach,FL,33903,2020-06-04,No,SMS,Social Media,$50K-$74K
C000437,CL008,Henry Anderson,Tallahassee,FL,33248,2019-02-17,Yes,SMS,Social Media,$150K+
C000438,CL011,Nick Nguyen,Sarasota,FL,33297,2022-10-07,Yes,Phone,Existing Client,$50K-$74K
C000439,CL010,Evelyn Brown,Tampa,FL,32515,2018-09-23,Yes,SMS,Existing Client,$75K-$99K
C000440,CL001,Kevin Moore,Delray Beach,FL,32552,2018-05-08,Yes,Email,Google Search,$50K-$74K
C000441,CL003,Mia Campbell,Orlando,FL,34576,2021-06-28,No,Email,Walk-In,$75K-$99K
C000442,CL003,Sofia Vilaihong,Orlando,FL,34865,2018-02-07,No,SMS,Google Search,$100K-$149K
C000443,CL001,Daniel Clark,Naples,FL,34588,2023-04-18,Yes,SMS,Social Media,$75K-$99K
C000444,CL009,Isabella Hernandez,Orlando,FL,34039,2023-06-18,Yes,SMS,Existing Client,$100K-$149K
C000445,CL008,Sarah Garcia,Tallahassee,FL,33596,2022-04-02,No,SMS,Community Event,$100K-$149K
C000446,CL012,Emily Nelson,St. Petersburg,FL,32909,2022-11-30,Yes,SMS,Walk-In,$50K-$74K
C000447,CL001,Kevin Nelson,Pensacola,FL,33668,2023-03-05,Yes,SMS,Walk-In,$50K-$74K
C000448,CL005,Ella Scott,Boca Raton,FL,32138,2023-03-08,Yes,SMS,Social Media,$150K+
C000449,CL010,Jason Brown,Tampa,FL,32644,2023-04-25,No,Email,Community Event,$100K-$149K
C000450,CL011,Sarah Lee,Sarasota,FL,34446,2022-05-08,Yes,SMS,Social Media,$50K-$74K
C000451,CL005,Sophia Hill,Miami,FL,33124,2019-01-04,Yes,SMS,Existing Client,$50K-$74K
C000452,CL006,Ethan Walker,Palm Coast,FL,32574,2023-06-01,Yes,Phone,Referral,$150K+
C000453,CL009,Camila Sanchez,St. Petersburg,FL,34713,2021-09-27,No,Phone,Google Search,$100K-$149K
C000454,CL010,Daniel Wright,Sarasota,FL,33749,2018-08-16,Yes,Phone,Community Event,$100K-$149K
C000455,CL008,James Walker,St. Petersburg,FL,34011,2020-03-11,Yes,SMS,Walk-In,$75K-$99K
C000456,CL007,Daniel Hill,Boca Raton,FL,34287,2019-03-29,No,Phone,Google Search,$75K-$99K
C000457,CL006,Harper Martinez,Fort Myers,FL,34795,2023-02-23,Yes,SMS,Google Search,$100K-$149K
C000458,CL012,Sarah Ramirez,Fort Myers,FL,33733,2021-12-19,No,Phone,Social Media,$50K-$74K
C000459,CL009,Luna Thomas,Ocala,FL,32754,2021-10-02,Yes,Phone,Referral,$75K-$99K
C000460,CL011,Grace Baker,Delray Beach,FL,32916,2018-10-24,Yes,SMS,Existing Client,$100K-$149K
C000461,CL003,Mia Allen,Delray Beach,FL,32877,2019-05-04,Yes,Email,Social Media,$50K-$74K
C000462,CL005,Kevin Smith,Orlando,FL,34534,2019-07-18,No,SMS,Google Search,<$50K
C000463,CL002,Michael Williams,Newberry,FL,34758,2022-02-07,No,Phone,Community Event,$150K+
C000464,CL011,Noah Hernandez,Gainesville,FL,33784,2018-08-19,No,Phone,Social Media,<$50K
C000465,CL006,Benjamin Brown,Pensacola,FL,34226,2019-04-20,Yes,SMS,Community Event,$75K-$99K
C000466,CL007,Jason Lewis,Miami,FL,34504,2022-07-19,Yes,SMS,Community Event,<$50K
C000467,CL012,Jack Garcia,Delray Beach,FL,34792,2022-10-30,Yes,Phone,Social Media,$150K+
C000468,CL001,Ryan Adams,Pensacola,FL,32999,2022-09-15,Yes,SMS,Existing Client,$75K-$99K
C000469,CL001,Camila Hill,Lake City,FL,32137,2018-11-17,No,SMS,Existing Client,$150K+
C000470,CL005,Benjamin Young,Tampa,FL,32761,2018-07-16,Yes,Phone,Existing Client,$75K-$99K
C000471,CL011,Ryan Nelson,Lakeland,FL,32555,2018-10-04,No,SMS,Existing Client,$100K-$149K
C000472,CL011,Rachel Ramirez,Naples,FL,34477,2023-03-27,Yes,Phone,Community Event,<$50K
C000473,CL002,Grace Rodriguez,Naples,FL,34729,2021-02-17,No,Email,Existing Client,$50K-$74K
C000474,CL005,Olivia Nelson,Palm Coast,FL,34716,2023-08-02,No,SMS,Walk-In,$50K-$74K
C000475,CL006,Grace Lewis,Boca Raton,FL,34829,2022-03-30,Yes,SMS,Walk-In,<$50K
C000476,CL007,Sofia Roberts,Jacksonville,FL,34507,2019-12-22,No,Phone,Walk-In,$100K-$149K
C000477,CL004,Ryan Green,St. Petersburg,FL,32963,2020-07-17,No,SMS,Social Media,<$50K
C000478,CL011,Olivia Scott,Naples,FL,33198,2021-03-21,Yes,Phone,Referral,$50K-$74K
C000479,CL009,Benjamin Wright,Lakeland,FL,32297,2022-04-07,No,SMS,Social Media,$100K-$149K
C000480,CL012,Harper Mitchell,Gainesville,FL,33394,2020-04-02,Yes,SMS,Existing Client,$50K-$74K
C000481,CL005,David Young,Tallahassee,FL,33742,2021-03-23,Yes,Email,Social Media,$50K-$74K
C000482,CL011,Mason Lewis,Clearwater,FL,32351,2019-01-02,Yes,Email,Walk-In,$150K+
C000483,CL009,Lucas Martin,Boca Raton,FL,34602,2022-12-07,Yes,SMS,Referral,$75K-$99K
C000484,CL010,Ryan Jones,St. Petersburg,FL,33635,2023-10-19,Yes,Email,Social Media,$50K-$74K
C000485,CL002,Mason Carter,Newberry,FL,33886,2018-08-21,Yes,SMS,Referral,$50K-$74K
C000486,CL010,Michael Walker,Fort Myers,FL,32273,2019-08-23,No,SMS,Community Event,$100K-$149K
C000487,CL002,Ryan Hall,Delray Beach,FL,34592,2019-02-02,Yes,SMS,Walk-In,$100K-$149K
C000488,CL007,Ashley Anderson,Boca Raton,FL,34821,2022-04-26,Yes,SMS,Existing Client,<$50K
C000489,CL012,Mason Thomas,Lake City,FL,32558,2023-12-06,No,Phone,Google Search,$150K+
C000490,CL006,Jackson Gonzalez,Delray Beach,FL,32218,2023-11-28,No,Phone,Community Event,$100K-$149K
C000491,CL012,Henry Adams,Pensacola,FL,32166,2023-03-22,Yes,Phone,Existing Client,$150K+
C000492,CL003,Megan Robinson,Newberry,FL,34646,2021-12-28,No,Email,Existing Client,<$50K
C000493,CL002,Jack Allen,Clearwater,FL,32637,2023-06-21,No,Phone,Community Event,$75K-$99K
C000494,CL007,Noah Allen,Lakeland,FL,34293,2022-03-17,No,Phone,Referral,$150K+
C000495,CL004,Elijah Garcia,Miami,FL,33643,2022-01-18,No,SMS,Community Event,<$50K
C000496,CL010,Isabella Green,Sarasota,FL,32953,2020-08-18,No,SMS,Community Event,$100K-$149K
C000497,CL009,Isabella Smith,Sarasota,FL,32549,2018-03-10,Yes,Email,Referral,$100K-$149K
C000498,CL006,Chloe Martinez,Sarasota,FL,33790,2019-05-16,Yes,SMS,Google Search,<$50K
C000499,CL003,Ava Perez,Orlando,FL,32834,2020-03-14,Yes,SMS,Google Search,$150K+
C000500,CL001,Ethan Wright,Delray Beach,FL,33461,2022-05-25,Yes,SMS,Existing Client,<$50K
C000501,CL004,Amanda Vilaihong,Delray Beach,FL,34323,2020-01-16,No,SMS,Referral,$75K-$99K
C000502,CL001,Emma Green,Jacksonville,FL,33607,2021-02-14,No,SMS,Social Media,$150K+
C000503,CL001,Robert White,Clearwater,FL,33831,2023-02-13,Yes,SMS,Google Search,<$50K
C000504,CL011,Daniel Johnson,Orlando,FL,32166,2021-01-12,Yes,Email,Existing Client,$100K-$149K
C000505,CL009,Camila Young,Lakeland,FL,33874,2022-06-19,Yes,Email,Google Search,<$50K
